SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sr,Y,Rb,Ba,Hf,Nb,Ta,Th,U,Pb,Zr,Sc,V,Ni,Cr,A,La/Y,Nb/Y,Ba/Sc,Nb/Yb,Sr/Y,(La/Yb)/n,Ce/Yb,Zr/Y,La/Sm,Dy/Yb,Sm/Yb,Zr/Sm,Rb/Sr,Nd/Yb,Lu/Hf,Ce/Y,Nd/Y,Th/Yb,Gd/Yb,Ba/V,A/CaO,Th/Y,Ni/Sc,Cr/Sc,Ni/V,Cr/V,Predicted_Crustal_Thickness,Age,Age error,Lat,Lon
66.0365,0.5842,17.01,3.27,1.3895,0.835,0.0474,6.84,4.8871,0.227,81.3,144.0504854,12.7,42.1,6.781832229,1.549639589,5.42,0.58,2.22,0.38860311,1,0.13,0.872220784,0.15,919.3252996,9.81,144.1891685,2788,6.038475789,15.41555122,0.871908355,12.76559002,1.765896961,26.01207641,233,4.773552361,47.80618153,10.94622322,22.09351499,11.7271,8.287461774,1.571411949,584.0514127,17.67390952,93.71307845,63.32010763,165.1536951,23.75127421,11.98791083,2.545227127,7.775361873,34.3564972,0.156842381,48.26759551,0.024840706,14.6840454,4.291539246,14.63573244,6.214022985,58.318818,247.407173,1.301283386,2.293097968,4.628317303,0.228970875,0.462147661,59.4210057,164.3,2,42,117
69.68,0.29,15.56,3.14,0.16,0.8973,0.03,5.85,3.5296,0.09,88.3,138,13.6,42.88539982,5.96,1.291470113,3.967997672,0.505385,1.55,0.31,0.78,0.11,0.11,0.12,570.7308363,10.25318868,227,1198.853922,2.914229131,17.61215047,1.931580493,30,4.776370799,35.68317074,93,5.767997466,49.51738479,48,129.4037486,9.3796,8.611955047,1.717724214,207.8457782,160.1104588,55.66374073,545.3126199,1254.545455,9.07034903,14.81543624,14.09090909,54.18181818,15.60402685,0.39773565,389.8672711,0.04117727,13.45922759,4.182640265,272.7272727,36.07270611,24.21076814,312.6533333,2.925919042,8.321778968,22.43477903,0.969356524,2.613299332,63.30280429,164.3,2,42,117
63.88,0.765,16.96,3.76,1.48,3.04,0.0622,3.3547,4.7616,0.2761,66.15178974,124.3375888,14.4505419,53.3,8.105732331,2.19,6.49,0.67,3.038570248,0.504558955,1.24,0.19,1.353814328,0.217539995,1084.020866,11.4,81,1721.68225,2.9,10,0.61465989,8.782675514,1.4,21.31904112,254.159601,7.739542789,81.66723668,33.86789358,72.56052726,8.1163,5.802788574,0.877192982,222.4527077,7.386537277,95.08954965,33.19403308,91.84242346,22.29470184,8.161112043,2.244451241,5.987329402,31.35553835,0.074721809,39.37024369,0.075013791,10.90680604,4.675438596,6.487356008,4.793862693,21.08167632,130.4871383,0.770410133,4.375955338,9.375298934,0.414706006,0.888490051,51.67256631,164.3,2,42,117
67.02,0.66,15.5774,4.1888,3.7438,2.7761,0.0663,2.26,4.3951,0.18,22.90226897,45.07178082,5.21,19.65,3.740257471,1.001014377,2.93,0.41,2.204861663,0.412127016,1.12,0.15079619,0.953,0.14,361.51,11.25,49.65,566.2959922,3.49,6.146113406,0.29,5.59,2.02,18.01,138.3852837,10.95,69.68,98.13,176.8679966,6.6551,2.035757242,0.546321192,51.71652897,6.449227079,32.13422222,16.32537403,47.29462835,12.30091411,6.123179794,2.313600906,3.924719277,36.99886566,0.137340599,20.61909759,0.040114613,4.006380517,1.746666667,5.865687303,3.074501574,8.127095181,100.3785822,0.496888889,8.961643836,16.15232846,1.408295063,2.538289274,44.12487761,252,5,43.0152,127.1624
60.3,0.6434,16.42,5.2416,6.77,5.1437,0.07,2.306,3.5066,0.16,23.71,41.19,5.31,20.38869556,3.86,0.999908472,2.95,0.414715407,2.207311545,0.417134833,1.18,0.155415263,0.987664494,0.14,369.77,11.08,40.68,587.4699433,3.71,5.70619002,0.357015587,6.07,1.82,23.81,133.2981996,9.39,110.57,111.02,203.17,5.8126,2.139891697,0.514999099,62.56335924,5.777457886,33.37274368,16.30796019,41.70444544,12.03052343,6.142487047,2.23487992,3.908209745,34.53321233,0.110014333,20.64334162,0.037735849,3.717509025,1.840134978,6.145811697,2.986844235,5.313104308,83.03714286,0.547833935,11.82321619,21.63684771,1.00406982,1.83747852,45.19736177,252,5,43,127
58.0881,0.7773,15.52,4.84,5.4543,5.41,0.1483,1.67,3.5034,0.19,19.43479107,39.53,4.89,18.85,3.64,1.01,2.955997909,0.405526802,2.16,0.414244362,1.15,0.17,0.97,0.14,158.62,10.8,31.04,328.52,3.359731403,5.37,0.31,6.685264129,2.04,11.63,132.4203349,10.96,100.0246198,111.28,188.016032,5.1734,1.799517692,0.497222222,29.97445255,5.536082474,14.68703704,13.61086329,40.75257732,12.26114212,5.339228316,2.226804124,3.75257732,36.37921288,0.195687807,19.43298969,0.041669998,3.660185185,1.74537037,6.892024875,3.047420525,3.284391389,34.88469319,0.619005938,10.15328467,17.15474745,1.112526098,1.879697542,44.05615032,252,5,43,127
57.515,0.72,17.4219,4.73,3.7,5,0.0971,2.0095,5.34,0.2353,20.28359395,39.14,4.846457775,17.36370743,3.320269176,1.07,2.632599741,0.385522623,2.18,0.384092576,1.083084295,0.16,0.99,0.14,757.6210411,11.06,49.84522631,308.93,3.64,5.518928308,0.31,6.04,1.783608881,14.5697794,131.52,11.73,92.71,84.52105055,235.3172293,7.3495,1.83395967,0.498998943,26.33674339,5.574675059,68.50099829,13.91833366,39.53535354,11.8915009,6.109020948,2.202020202,3.353807248,39.61124627,0.065791766,17.53909841,0.038461538,3.538878843,1.569955464,6.101010101,2.659191658,3.332218747,75.6900103,0.546112116,7.205545656,20.06114487,0.911671347,2.538207629,44.64324801,252,5,43,127
56.9037,0.75,15.5745,5.14,3.82,5.46,0.09,1.18,3.9387,0.2606,24.17791884,48.97045577,5.906674282,22.64,4.303074512,1.255938201,3.33,0.5,2.631950361,0.494795937,1.344584585,0.2,1.27,0.2,791.4414139,13.13,50.49622284,469.7749446,4.22,7.883166253,0.481362937,6.49,2.08,15.43,146.04,13.01199748,103.6723522,249.35,379.7,5.1187,1.841425654,0.600393469,36.10321515,6.207217522,60.27733541,12.93280485,38.55941399,11.12261995,5.618754398,2.072401859,3.388247647,33.93852456,0.063802856,17.82677165,0.047393365,3.729661521,1.724295506,5.11023622,2.622047244,4.531342587,56.87444444,0.49428789,19.16308394,29.18076188,2.405173556,3.662500097,44.78194823,252,5,43,127
52.46,1.4656,15.51,9.67,8.4448,6.8,0.1445,1.88,3.64,0.6266,43.21,106.0691371,12.62,45.79727419,7.846493119,2.094537946,4.89,0.753508921,3.91,0.51,1.90070657,0.271755345,1.75198546,0.270973759,1022.508106,20.28048793,40.28219916,923,3.36,12.24713232,0.82,4.23,1.07,7.769749389,174.344968,18.81,192.2690703,114.441182,183.1,5.52,2.130619349,0.603887459,49.06964381,6.990430343,50.41831881,16.75449332,60.54224737,8.59668508,5.50691874,2.231753681,4.478629131,22.21947631,0.039395481,26.14021362,0.080646952,5.23010775,2.258193903,2.414403599,2.791119054,4.800564119,38.20069204,0.208574863,6.084060712,9.734183945,0.595213686,0.952311257,37.84159831,110.47,1,42,124.5
57.48,0.89,15.93,7.25,5.48,5.65,0.09,1.02,3.8889,0.4,41.15,78.56,9.169560336,33.67295861,5.45,1.741068319,4.104438724,0.512239815,2.432244279,0.4,1.226004136,0.17,1.31,0.15,784,12.35553689,19.99,594,3.581922261,8.859517669,0.57,3.676275076,0.702342104,18.11,140.9730435,13.62,152.2,94.3,193.7796962,4.9089,3.330490643,0.717048377,43.6123348,6.762990587,63.45333327,21.33909879,59.96946565,11.40970601,7.550458716,1.856675022,4.160305344,25.86661349,0.025497449,25.70454856,0.041876956,6.358282987,2.725333501,2.806316852,3.133159331,3.902759527,54.54333333,0.297540698,6.923641703,14.22758416,0.619579501,1.273191171,42.11667364,110.47,1,42,124.5
53.55,1.7818,16.38,9.22,7.1747,3.9194,0.1339,2.1005,3.8903,1.2427,78.29882927,157.67,17.12162037,63.45055247,10.13440774,2.366379074,7.314581682,1.578071517,4.37,0.737517625,1.791903996,0.245143439,1.66,0.243085457,1660,19.57745442,56.34682273,1361.227105,4.62,14.69126936,1.17,8.62,1.761455734,16.8,192,15.47,172.7732586,36.02148912,59.9,5.9908,3.999438721,0.750417753,87.9914095,8.850162265,84.79141181,32.04237586,94.98192771,9.807199439,7.726038983,2.63253012,6.105064904,18.9453597,0.033943869,38.22322438,0.0526159,8.053651747,3.241001159,5.192771084,4.406374507,7.878690927,44.74085138,0.440302391,2.328473763,3.872010343,0.208489956,0.346697171,47.59658007,110.47,1,42,124.5
56.9141,1.0461,15.57,6.9538,6.5133,5.12,0.11,2.6845,3.55,0.51,53.36842279,99.23,13.68,40.48,6.24,1.91,4.6,0.44,2.640858591,0.534147256,1.57,0.19,1.45,0.17,1035.615682,21.9,67.30744264,1378.473694,3.84,11.77274621,0.744711274,7.19,1.72,15.54878662,208.5620804,15.18222689,139.8901523,83.6,186.0347476,6.2345,2.436914283,0.53756832,90.79522418,8.119135317,47.28838731,25.00310219,68.43448276,9.523382667,8.552631857,1.821281787,4.303448276,33.42341032,0.064992684,27.91724138,0.044270833,4.531050228,1.848401826,4.95862069,3.172413793,9.853972359,56.67727273,0.328310502,5.506438588,12.2534559,0.597611759,1.329863071,40.24219465,110.47,1,42,124.5
58.9011,0.83,16.82,5.9197,4.9365,3.22,0.07,2.8,5.66,0.61,77.82,137.4,17.65,55.94578836,7.07,2.158288794,5,0.48,2.76804137,0.516771883,1.340117167,0.18,1.48,0.17,1255,22.4,62.25433863,1883,5.01,12.30958479,0.83,8.55785627,1.72,17.2259626,249.8064986,13.54588039,121.7113275,33.4,59.7,8.46,3.474107143,0.549535035,139.0090526,8.31728702,56.02678571,35.71963736,92.83783784,11.15207583,11.00707214,1.870298223,4.777027027,35.33330956,0.049605051,37.80120835,0.033932136,6.133928571,2.497579838,5.782335318,3.378378378,15.47103329,120.8571429,0.382047155,2.465694295,4.407243995,0.274419815,0.490504879,42.5325594,110.47,1,42,124.5
59.34,0.83,16.69,6.0335,4.21,3.1802,0.0981,3.3567,4.2998,0.62,75.05,133.77,17.53,59.45031051,9.400396554,2.255326667,4.96,0.792087429,4.038317315,0.751484158,2.005821131,0.285039549,1.716294091,0.267504877,1059.743404,22.61,74.92,1516,5.370064209,14.8,0.85,8.62138885,1.74,17.03382883,258.4141451,9.79,117.5,35.3,79.4281343,7.6565,3.319327731,0.654577621,154.8518897,8.623230761,46.87056188,29.70547624,77.94118776,11.42919704,7.983705748,2.35292852,5.477147887,27.4897068,0.070696359,34.63876664,0.049814093,5.916408669,2.62938127,5.023258482,2.889947606,12.90212766,78.0479103,0.381308662,3.605720123,8.113190429,0.300425532,0.675984122,42.64035104,110.47,1,42,124.5
62.77,0.73,17.66,4.6593,3.09,1.99,0.07,2.57,5.68,0.3082,64.65833089,118.1185025,13.53,43.43101892,5.54,1.66,3.67,0.35,2.8,0.38,1.263540607,0.17,1.31,0.15,405,13.29919691,60.93,1153,4.75,11.14611643,0.92,9.51,2.38,17.5604225,200,9.486240049,80.61148353,12.6343563,10.1,8.25,4.861822208,0.838104474,121.544468,8.508485824,30.45296665,33.52978154,90.1667958,15.03850205,11.67117886,2.13740458,4.229007634,36.10108303,0.150444444,33.15344956,0.031578947,8.88162671,3.265687335,7.259541985,2.801526718,14.30317307,117.8571429,0.715080772,1.331861331,1.064700023,0.15673147,0.125292323,37.79192199,110.47,1,42,124.5
55.7176,1.1828,15.9,7.2033,6.5932,6.4683,0.1116,2.5006,3.6288,0.6032,68.98,131.87,14.83254331,55.66,7.507724662,2.172152244,4.878735012,0.53,3.94,0.49,1.691731526,0.19,1.52,0.283146872,621,25.06,34.87,1014.074674,5.214395913,17.17189273,1.08,6.35,1.331448145,10.76,225.3516332,13.67,142.7,496,449.8429707,6.1294,2.752593775,0.685231154,74.18249261,11.29729785,24.78052674,30.82883633,86.75657895,8.992483368,9.187870241,2.592105263,4.939292541,30.01596933,0.056151369,36.61842105,0.054300992,5.26217079,2.221069433,4.177631579,3.209694087,7.106339692,54.92293907,0.25339186,36.28383321,32.90731315,3.475823406,3.1523684,39.84667632,110.47,1,42,124.5
54.34,1.24,16.19,9.39,7.11,5.0937,0.1339,4.17,2.15,0.82,5012,106.3,12.42491315,49.14590564,8.541,2.299,5.95859565,0.811358521,3.904426253,0.703715048,1.937,0.266,1.6346221,0.253,1291,17.88,107.4940501,2161.306256,3.866,25.68532253,1.318383032,10.99798978,2.139400763,23.02146008,172,19.01,184.8104835,55.49670573,52.1,6.32,280.3131991,1.436539291,113.6931224,15.71330923,72.20357942,2082.913458,65.03032108,9.619686801,586.816532,2.388580365,5.225060887,20.13815712,0.083264175,30.06560699,0.065442318,5.945190157,2.748652441,6.728154342,3.64524354,11.69471674,47.19940254,0.6151001,2.919342753,2.740662809,0.300289814,0.281910414,43.11913338,110.43,1,42,124.5
54.03,1.35,17.3072,8.79,6.77,5.29,0.1368,2.8673,4.19,0.9316,70.29,137.9,19.51,60.53,9.21,2.612870462,6.126969664,0.6,3.362246175,0.52,1.87,0.21,1.315484877,0.17,1719,19.67319008,61.36195516,1454,4.397308541,10.37078382,0.586726634,5.390701031,1.200111005,15.12603363,191,14.67,156.976607,58.55095238,101.5,7.0573,3.572882675,0.527153135,99.11383776,7.88362071,87.37779653,36.29821039,104.8282671,9.708644059,7.631921824,2.555898767,7.001220737,20.7383279,0.035696309,46.01345181,0.038660012,7.00953935,3.076776047,4.097881416,4.657575143,9.262526613,51.58845029,0.274012553,3.991203298,6.918882072,0.372991578,0.646593158,44.13451226,110.43,1,42,124.5
63.47,0.68,17.71,4.55,1.88,1.459,0.0919,4.3822,4.9267,0.35,69.65,119.02,12.79424322,45.20885509,6.639923312,1.83,3.818126106,0.39,2.83,0.38,1.36,0.272687346,1.703265025,0.266594239,818.6730614,19.33,87.5,1791.073829,5.6,16.16,1.03,10.29912579,1.728839973,26.74,239,5.52,69.6,11.55292795,20.66285045,9.3089,3.60320745,0.836006208,324.4698966,9.487660325,42.3524605,27.77898812,69.87755766,12.36420072,10.48957898,1.661514772,3.89835006,35.99439162,0.106880273,26.54246663,0.047606114,6.157268495,2.338792296,6.046695986,2.241651211,25.73381938,101.2937976,0.532805266,2.09292173,3.743270009,0.165990344,0.296880035,44.38258427,110.43,1,42,124.5
57.0982,1.39,17.621,6.83,10.12,3.47,0.15,2.87,3.169,0.33,28.1,55.1,6.801716842,27.89510683,5.925903541,1.82,5.276216539,0.76,3.960156296,0.87,1.898790409,0.265345421,1.54,0.24,995,23.1,48.1,1290.6682,2.94,11.09357307,0.61,4.77,0.49,6.28,161,16.51941616,152.7612644,21.8,11,6.039,1.216450216,0.480241258,78.13037625,7.203618877,43.07359307,12.39547372,35.77922078,6.96969697,4.741892912,2.571530062,3.847989312,27.16885263,0.048341709,18.11370573,0.081632653,2.385281385,1.207580382,3.097402597,3.426114636,8.44892326,40.26,0.206493506,1.319659229,0.665883097,0.142706334,0.072007783,36.13378921,120.7,0.8,40.6,119.5
55.77,1.56,16.63,7.7432,5.35,3.85,0.09,2.1159,3.9923,0.2325,19.91550992,40.1,4.43,16.9,3.117280488,0.91,2.617160565,0.37,2.079374318,0.4,1.23,0.212153461,1.4,0.22,651.2917799,10.7,43.1,352,3.45,12.9,0.62,1.99,0.679914768,6.08,180,15.44224681,144,22.8,56.12254939,6.1082,1.861262609,1.205607477,22.79461042,9.214285714,60.86839064,9.663644054,28.64285714,16.82242991,6.388744932,1.48526737,2.22662892,57.7426384,0.066176177,12.07142857,0.063768116,3.747663551,1.579439252,1.421428571,1.869400404,2.444444444,67.86888889,0.185981308,1.476469084,3.634351275,0.158333333,0.389739926,40.88411286,120.7,0.8,40.6,119.5
55.0135,1.2,14.67,7.4001,7.0235,9.26,0.1233,2.17,3.463,0.53,29.0335137,61.44132606,7.44841616,29.7,5.4,1.66,4.640952338,0.634859353,3.35,0.619,1.69720251,0.242768317,1.499511577,0.230843912,772,17.3,48.27208799,870,4.21,12.9,0.791,4.45,0.931,9.1,172,22.33381924,164.1707819,227.7526969,612.6972583,5.633,1.678237786,0.74566474,38.95437635,8.602801204,44.62427746,13.15307526,40.97422588,9.942196532,5.376576611,2.234060778,3.601172597,31.85185185,0.062528611,19.80644928,0.054832283,3.551521738,1.716763006,2.967632973,3.094975997,5.299359545,45.68532036,0.257225434,10.19766008,27.43360872,1.387291297,3.732072487,45.21838912,124.5,0.5,41.5,121
54.46,1.22,14.78,7.76,6.57,8.98,0.1277,2.19,3.41,0.53,27.75530834,60.9,7.487584602,29.7,5.34,1.71573095,4.691340837,0.647,3.23,0.627029724,1.589132601,0.213010511,1.340263745,0.206,825.9173483,17.3,48.2,880,4.23,13.47138693,0.788,4.089786843,0.933348283,9.26,175,17.7,155.4770062,253,492,5.6,1.604353083,0.778692886,49.71751412,10.05129549,47.74088718,14.068031,45.43881772,10.11560694,5.197623285,2.409973419,3.98429042,32.77153558,0.05835935,22.15981751,0.048699764,3.520231214,1.716763006,3.051479127,3.500311677,5.660000932,43.85277995,0.236403864,14.29378531,27.79661017,1.627250268,3.164455067,43.95134111,124.5,0.5,41.5,121
54.48,1.19,14.78,7.7942,6.67,9.1,0.1277,2.0859,3.4,0.4594,28.95659446,59.07462382,7.381457869,29.6,5.49,1.61,4.664879981,0.645,3.296118955,0.616812863,1.550169861,0.216,1.339732273,0.201,799.8613487,16.9,51.1,882,3.974523378,12.7,0.771,4.24835051,0.970291416,9.19,165.6815178,20.30248598,135,248,550.5957773,5.4859,1.713407956,0.75147929,43.44295575,9.47950591,47.32907389,14.68273615,44.09435005,9.803640107,5.27442522,2.46028182,4.097833657,30.17878284,0.063886072,22.09396653,0.050572102,3.495539871,1.75147929,3.171044391,3.481949398,6.533333333,42.95927956,0.251381687,12.21525286,27.11962357,1.837037037,4.078487239,45.12775935,124.5,0.5,41.5,121
59.58,1.07,17.24,6.1518,3.7,3.04,0.11,3.6311,4.95,0.49,59.4,93.5,9.05,31.41031832,4.739940298,1.12,3.61,0.447010228,2.275074472,0.44,1.18,0.166,1.18,0.184,720.2239733,12.2,161,1095,5.6,14.7,1.069610037,12.36118036,2.35,23.06189701,205,10,117,20,50,8.5811,4.868852459,1.204918033,109.5,12.45762712,59.03475191,34.19652435,79.23728814,16.80327869,12.53180341,1.928029214,4.016898558,43.24948989,0.223541573,26.61891383,0.032857143,7.663934426,2.574616256,10.47557658,3.059322034,9.358974359,78.01,1.013211505,2,5,0.170940171,0.427350427,50.93457398,157.2,3.5,40.4474,117.0702
55.92,1.02,16.5252,6.99,6.6067,5.18,0.122,3.4,3.8464,0.4,41.4,88.10737318,10.5,39.79385317,6.57563347,2.15,4.899044226,0.61,3.13,0.59,1.6,0.241892807,1.4,0.232,1298.702223,16.1,69,1452,4.93806199,10.43450803,0.61131364,1.69,0.686135136,11.99729798,200.1665341,15,154.4239816,58.54117763,160,7.2464,2.571428571,0.648106089,96.8,7.453220021,80.66473435,20.08860759,62.93383799,12.43270398,6.29597136,2.235714286,4.69688105,30.44064652,0.053129962,28.42418084,0.046981994,5.472507651,2.471667899,1.207142857,3.499317304,9.402684641,59.39672131,0.104968944,3.902745175,10.66666667,0.379093824,1.0361085,41.53286533,156.6,3.5,40.4645,117.0825
67.02,0.6065,15,5.18,2.64,1.37,0.06,4.043,4.1262,0.2,34.4,64.1918949,7.11,24.5,4.26,1.263603175,2.67,0.34,1.85,0.35,0.93,0.147247753,0.94,0.137426041,718.9581031,9.9,104.2903208,1229.168877,3.814509873,10.20125939,0.803319772,10.08697579,1.26,22.66131054,146,9.725326909,76.96662026,20,41.22440011,8.1692,3.474747475,1.030430241,126.388438,10.85240361,72.62203062,24.8604004,68.28924989,14.74747475,8.075117371,1.968085106,4.531914894,34.27230047,0.145057578,26.06382979,0.036027182,6.484029788,2.474747475,10.73082531,2.840425532,15.97015528,136.1533333,1.018886443,2.05648614,4.238870374,0.259852907,0.53561401,54.37329308,157.2,3.5,40.4474,117.0702
60.69,0.8267,17.3044,5.9423,4.76,2.98,0.09,3.3295,4.3874,0.37,48.69540378,90.97739015,10.4,38.4,6.64,1.75,4.54,0.57,2.933293219,0.51,1.432295916,0.198,1.27,0.19,1047.759405,14.7,71,1525,5.7,9.488013357,0.59,7.568127064,1.540142945,17.08199016,233,13.20524108,115.678743,30,53.58321714,7.7169,3.312612502,0.645443086,115.4844498,7.470876659,71.27615,26.04724412,71.63574028,15.85034014,7.333645148,2.3096797,5.228346457,35.09036145,0.067763648,30.23622047,0.033333333,6.188938105,2.612244898,5.959155169,3.57480315,13.18306165,85.74333333,0.514838576,2.271825241,4.057723507,0.259338918,0.463207118,44.40883275,161.3,3.7,40.4474,117.0702
59.25,0.9422,17.2352,6.93,5.6613,3.35,0.0998,2.69,4.36,0.43,41.07715116,79.9,9.31,36.13709389,6.2,1.74,4.06,0.531333556,2.64,0.482898783,1.295252314,0.175,1.123097643,0.176611959,1151,13.9,52.33503298,1116.645167,6.7,10.52678959,0.616387272,5.122205252,0.86,14.15482111,215.3084693,13.11796519,134,30,70,7.05,2.955190731,0.757322992,85.12335189,9.372995888,82.8057554,24.84622023,71.14252309,15.48981794,6.625346961,2.350641564,5.520446097,34.72717247,0.045469186,32.17627079,0.026359994,5.748201439,2.599790927,4.560783547,3.615001799,8.333172888,70.64128257,0.368503975,2.286940052,5.336193456,0.223880597,0.52238806,44.02777787,161.3,3.7,40.4645,117.0825
67.95,0.5,14.87,3.85,2.5962,1.54,0.06,3.9,4.05,0.22,39.5,70.86508954,8.083651531,29.7,4.634451357,1.18,3.29,0.44,2.225522664,0.42,1.215480003,0.169,1.16,0.17725598,648.7800565,12.3,104.2275902,1208,4.8,9.2,0.706557448,11.71585341,1.88,23.15880912,171.2773097,6,64.50570331,13.57943318,28.87803839,7.95,3.211382114,0.74796748,201.3333333,7.931034483,52.74634606,23.13218391,61.09059443,13.92498453,8.523123226,1.918554021,3.995216687,36.95740801,0.160651656,25.60344828,0.036928329,5.761389393,2.414634146,10.09987363,2.836206897,18.72702626,132.5,0.952508407,2.263238863,4.813006398,0.210515233,0.44768194,53.072389,161.3,3.7,40.4637,117.0831
68.48,0.61,15.0737,4.12,1.91,1.17,0.06,4.75,3.3366,0.1773,55.41439714,103,10.89098591,37.5,6.066972577,1.2,4.252205126,0.59,3.22,0.61,1.71,0.26,1.707289556,0.261,462.2303338,17.10220435,142.964988,1062,7.210427005,11.6,0.97,10.6,2.72,23.79499664,277,8.050367525,55,11.14895747,22.63154985,8.0866,3.240190329,0.678275137,131.919443,6.794395221,27.02752957,22.04920622,60.32954377,16.1967425,9.133780718,1.886030398,3.553569783,45.65703841,0.309293825,21.96463972,0.036197579,6.022615441,2.192699797,6.208671495,2.49061743,19.30909091,134.7766667,0.619803143,1.384900433,2.811244304,0.202708318,0.411482725,44.1609234,162.2,3.7,40.4637,117.0831
69.58,0.54,15.1749,3.31,1.51,1.1706,0.04,4.92,3.1815,0.13,46.5,86.79318489,9.8,34.67207408,5.86,1.15,3.86,0.594138936,3.11953845,0.58,1.73,0.254,1.660429925,0.259060397,369,17.5,194.57705,987,6.514343491,17.44641049,1.469080943,16.6,4.17,27.55448085,246,5,45,20,35.84317676,8.1015,2.657142857,0.996937742,197.4,10.50716458,21.08571429,19.02435455,52.27151329,14.05714286,7.935153584,1.87875345,3.529206449,41.97952218,0.527309079,20.88138352,0.039767691,4.959610565,1.981261376,9.997410761,2.324699129,21.93333333,202.5375,0.948571429,4,7.168635352,0.444444444,0.796515039,46.34168885,162.2,3.7,40.4637,117.0831
68.1819,0.64,15.01,3.7197,2.41,1.0913,0.0568,5,3.8367,0.18,48.3,95.6,10.4547429,36.11759768,5.95,1.24,4.206745647,0.56,3.048535424,0.591642614,1.63,0.242895465,1.57,0.252,534.0172812,16.8,148,1107,7.7,10.3,0.87,14.52722106,2.669381774,24.1125462,260.075979,6.907686447,49.61168392,20,20,8.8367,2.875,0.613095238,160.2562607,6.560509554,31.78674293,20.89897605,60.89171975,15.48071304,8.117647059,1.941742308,3.789808917,43.71024857,0.277144589,23.00483929,0.032727273,5.69047619,2.149857005,9.253007045,2.679455826,22.3132922,155.5757042,0.864715539,2.895325396,2.895325396,0.403130844,0.403130844,46.05259597,162.2,3.7,40.4739,117.1231
51.8877,1.6625,18.66,10.03,7.45,4.6961,0.16,2.13,4.1659,0.8337,59.2,119,14.8,58,9.61,2.68,8.153858871,1.227449546,4.92,1.01187115,2.76,0.356616541,2.153822978,0.327489654,1053.223804,24.9,50.5,2000,3.46,7.39,0.520344155,2.34,0.83,12.47673882,238.1194445,19.33774479,214,15.1,27.5,6.2959,2.37751004,0.296787149,103.4246765,3.431108348,42.29814474,18.67193087,55.25059451,9.5630299,6.16024974,2.284310294,4.461833725,24.77829807,0.047948024,26.92886119,0.094650189,4.779116466,2.329317269,1.086440262,3.785760926,9.345794393,39.349375,0.093975904,0.780856308,1.422089302,0.070560748,0.128504673,37.38911015,132.1,2.8,39.7076,115.9554
53.97,1.4807,17.6783,7.91,6.3173,3.5675,0.15,3.08,4.5,0.8325,48.7,123.3856204,15.2,58.56063119,11.6,2.885743109,8.62,1.124530757,5.368451879,0.95,2.8,0.384934112,2.11,0.334628626,962,26.74227976,93.6,1559,5.37,11.3,0.597269569,4.01,0.96,14.36332432,269.8115225,19.3,154,19.61559696,29.3953488,7.58,1.821086326,0.422551858,80.77720207,5.355450237,35.97299889,15.67920491,58.47659735,10.08932391,4.198275862,2.54428999,5.497630332,23.25961401,0.097297297,27.75385364,0.062314455,4.613878155,2.18981447,1.900473934,4.085308057,10.12337662,50.53333333,0.149949819,1.016352174,1.523075067,0.127374006,0.190878888,37.61251721,132.1,2.8,39.7076,115.9554
53.92,1.24,17.57,7.91,6.2608,4.95,0.14,2.93,4.67,0.5969,45.39258079,94.1,10.87555313,51.1,7.399640517,1.91,6.44,0.761535335,3.61,0.65,1.8,0.196337031,1.3,0.18,903,18.8819263,65.98889133,1168.272406,4.31,9.24,0.24,4.672542518,1.137582549,13.25111494,182,15.53142998,164,51.7,118,7.6,2.404022771,0.489356851,75.21988687,7.107692308,47.82351046,23.72023858,72.38461538,9.63884707,6.134430542,2.776923077,5.692031167,24.59578943,0.073077399,39.30769231,0.041763341,4.9836017,2.706291677,3.594263475,4.953846154,7.123612232,54.28571429,0.247461114,3.328734062,7.597497471,0.315243902,0.719512195,44.27826954,132.1,2.8,39.7088,115.9454
60.21,0.7946,17.7545,5.97,4.5822,2.5482,0.1,3.7763,4.4312,0.4,48.9829178,97,12.4,47.9,8.06,2.16,5.657939156,0.739094619,3.61,0.67,1.96,0.25,1.63,0.248077615,1100.238525,19.65794559,86.99822116,2247,5.578164011,13.06053223,0.653762063,7.873492042,1.37,18.93754104,244.3416763,14.7,118,15.91650129,24.50065743,8.2075,2.491761796,0.664389479,152.8571429,8.01259646,55.969151,20.41430397,59.50920245,12.4296649,6.077285087,2.214723926,4.944785276,30.31534445,0.079072146,29.38650307,0.044472987,4.934391519,2.43667375,4.830363216,3.471128317,19.04237288,82.075,0.400524663,1.08275519,1.66671139,0.134885604,0.20763269,44.83220466,132.1,2.8,39.7076,115.9554
